?structure_inchikey	?wd_chem	?source_wdx	?sourceName
"KSEBMYQBYZTDHS-UHFFFAOYSA-N"	<http://www.wikidata.org/entity/Q51617501>	<http://www.wikidata.org/entity/Q1023668>	"Camellia reticulata"^^<http://www.w3.org/2001/XMLSchema#string>
"RTATXGUCZHCSNG-QHWHWDPRSA-N"	<http://www.wikidata.org/entity/Q23058965>	<http://www.wikidata.org/entity/Q1023668>	"Camellia reticulata"^^<http://www.w3.org/2001/XMLSchema#string>
"SOSLMHZOJATCCP-AEIZVZFYSA-N"	<http://www.wikidata.org/entity/Q3334749>	<http://www.wikidata.org/entity/Q1023668>	"Camellia reticulata"^^<http://www.w3.org/2001/XMLSchema#string>
"SAMOBDXITATWFO-GBQWXGIDSA-N"	<http://www.wikidata.org/entity/Q105248957>	<http://www.wikidata.org/entity/Q1023668>	"Camellia reticulata"^^<http://www.w3.org/2001/XMLSchema#string>
"UYVBMGULWGRDQT-VLYLGZBPSA-N"	<http://www.wikidata.org/entity/Q105281967>	<http://www.wikidata.org/entity/Q1023668>	"Camellia reticulata"^^<http://www.w3.org/2001/XMLSchema#string>
"FLRRQCMZWPQERP-NYODVFMBSA-N"	<http://www.wikidata.org/entity/Q104997424>	<http://www.wikidata.org/entity/Q1023668>	"Camellia reticulata"^^<http://www.w3.org/2001/XMLSchema#string>
"CXQWRCVTCMQVQX-HUUCEWRRSA-N"	<http://www.wikidata.org/entity/Q27145521>	<http://www.wikidata.org/entity/Q1023668>	"Camellia reticulata"^^<http://www.w3.org/2001/XMLSchema#string>
"CQMSQHDOEOFIOD-NPSKNBIOSA-N"	<http://www.wikidata.org/entity/Q104968140>	<http://www.wikidata.org/entity/Q1023668>	"Camellia reticulata"^^<http://www.w3.org/2001/XMLSchema#string>
"DSNCQKUYZOSARM-QVLXMGEUSA-N"	<http://www.wikidata.org/entity/Q27139663>	<http://www.wikidata.org/entity/Q1023668>	"Camellia reticulata"^^<http://www.w3.org/2001/XMLSchema#string>
"JVJUUHSUZPVKAW-GBQWXGIDSA-N"	<http://www.wikidata.org/entity/Q105135784>	<http://www.wikidata.org/entity/Q1023668>	"Camellia reticulata"^^<http://www.w3.org/2001/XMLSchema#string>
"KSEBMYQBYZTDHS-HWKANZROSA-N"	<http://www.wikidata.org/entity/Q417362>	<http://www.wikidata.org/entity/Q1023668>	"Camellia reticulata"^^<http://www.w3.org/2001/XMLSchema#string>
"JRXPPALJNVBFMZ-UEHANXQESA-N"	<http://www.wikidata.org/entity/Q105134164>	<http://www.wikidata.org/entity/Q1023668>	"Camellia reticulata"^^<http://www.w3.org/2001/XMLSchema#string>
"KFDDVGSCUYDVLR-QRSXFULZSA-N"	<http://www.wikidata.org/entity/Q105140316>	<http://www.wikidata.org/entity/Q1023668>	"Camellia reticulata"^^<http://www.w3.org/2001/XMLSchema#string>
"LYGRISUQIZNHGM-IVABAYMNSA-N"	<http://www.wikidata.org/entity/Q13423014>	<http://www.wikidata.org/entity/Q1023668>	"Camellia reticulata"^^<http://www.w3.org/2001/XMLSchema#string>
"MBPYHNAWMKVREM-BDYNXYCRSA-N"	<http://www.wikidata.org/entity/Q104392879>	<http://www.wikidata.org/entity/Q1023668>	"Camellia reticulata"^^<http://www.w3.org/2001/XMLSchema#string>
"OXGUCUVFOIWWQJ-HQBVPOQASA-N"	<http://www.wikidata.org/entity/Q1649777>	<http://www.wikidata.org/entity/Q1023668>	"Camellia reticulata"^^<http://www.w3.org/2001/XMLSchema#string>
"NGSWKAQJJWESNS-UHFFFAOYSA-N"	<http://www.wikidata.org/entity/Q27104329>	<http://www.wikidata.org/entity/Q1023668>	"Camellia reticulata"^^<http://www.w3.org/2001/XMLSchema#string>
"NQHCDXJGFHUQMQ-WCBBADAASA-N"	<http://www.wikidata.org/entity/Q105183868>	<http://www.wikidata.org/entity/Q1023668>	"Camellia reticulata"^^<http://www.w3.org/2001/XMLSchema#string>
"NGSWKAQJJWESNS-ZZXKWVIFSA-N"	<http://www.wikidata.org/entity/Q99374>	<http://www.wikidata.org/entity/Q1023668>	"Camellia reticulata"^^<http://www.w3.org/2001/XMLSchema#string>
"QLIZRNPMFYPDOG-CZTXGNSZSA-N"	<http://www.wikidata.org/entity/Q105223612>	<http://www.wikidata.org/entity/Q1023668>	"Camellia reticulata"^^<http://www.w3.org/2001/XMLSchema#string>
"VQUPQWGKORWZII-WDPYGAQVSA-N"	<http://www.wikidata.org/entity/Q5377536>	<http://www.wikidata.org/entity/Q1023668>	"Camellia reticulata"^^<http://www.w3.org/2001/XMLSchema#string>
"WKPZPHSGAOCQCK-BVDVGXJCSA-N"	<http://www.wikidata.org/entity/Q104401762>	<http://www.wikidata.org/entity/Q1023668>	"Camellia reticulata"^^<http://www.w3.org/2001/XMLSchema#string>
"XFZJEEAOWLFHDH-NFJBMHMQSA-N"	<http://www.wikidata.org/entity/Q7247552>	<http://www.wikidata.org/entity/Q1023668>	"Camellia reticulata"^^<http://www.w3.org/2001/XMLSchema#string>
"UCXVISAAKKHFGU-OSUYLXCRSA-O"	<http://www.wikidata.org/entity/Q105270218>	<http://www.wikidata.org/entity/Q1023668>	"Camellia reticulata"^^<http://www.w3.org/2001/XMLSchema#string>
"UCXVISAAKKHFGU-VHJHPBGXSA-O"	<http://www.wikidata.org/entity/Q105270219>	<http://www.wikidata.org/entity/Q1023668>	"Camellia reticulata"^^<http://www.w3.org/2001/XMLSchema#string>
"ZPPQIOUITZSYAO-MNOAYJSQSA-O"	<http://www.wikidata.org/entity/Q27139733>	<http://www.wikidata.org/entity/Q1023668>	"Camellia reticulata"^^<http://www.w3.org/2001/XMLSchema#string>
"DRYRATBIUFGXTR-BOGGBCNSSA-N"	<http://www.wikidata.org/entity/Q104987714>	<http://www.wikidata.org/entity/Q1023828>	"Crataegus cuneata"^^<http://www.w3.org/2001/XMLSchema#string>
"OVSQVDMCBVZWGM-UHFFFAOYSA-N"	<http://www.wikidata.org/entity/Q104193829>	<http://www.wikidata.org/entity/Q1023828>	"Crataegus cuneata"^^<http://www.w3.org/2001/XMLSchema#string>
"HBCNXWUNPXIERK-GUYCJALGSA-N"	<http://www.wikidata.org/entity/Q104375973>	<http://www.wikidata.org/entity/Q10274197>	"Erythrina folkersii"^^<http://www.w3.org/2001/XMLSchema#string>
"JEBFJSHKHYDVNP-KSSFIOAISA-N"	<http://www.wikidata.org/entity/Q5396402>	<http://www.wikidata.org/entity/Q10274197>	"Erythrina folkersii"^^<http://www.w3.org/2001/XMLSchema#string>
"IMMQQBXZSPYGID-HZPDHXFCSA-N"	<http://www.wikidata.org/entity/Q105115775>	<http://www.wikidata.org/entity/Q10292548>	"Guatteria australis"^^<http://www.w3.org/2001/XMLSchema#string>
"MDFFNDBAEOHIDY-UHFFFAOYSA-N"	<http://www.wikidata.org/entity/Q27103894>	<http://www.wikidata.org/entity/Q10292548>	"Guatteria australis"^^<http://www.w3.org/2001/XMLSchema#string>
"OVSQVDMCBVZWGM-LVWULRLVSA-N"	<http://www.wikidata.org/entity/Q63398496>	<http://www.wikidata.org/entity/Q10292548>	"Guatteria australis"^^<http://www.w3.org/2001/XMLSchema#string>
"IPWPEUJWMOPJDG-OALUTQOASA-N"	<http://www.wikidata.org/entity/Q105117555>	<http://www.wikidata.org/entity/Q10301462>	"Commiphora leptophloeos"^^<http://www.w3.org/2001/XMLSchema#string>
"DPQYOKVMVCQHMY-KBUPBQIOSA-N"	<http://www.wikidata.org/entity/Q63392694>	<http://www.wikidata.org/entity/Q10340132>	"Ocotea pulchella"^^<http://www.w3.org/2001/XMLSchema#string>
"FRMCCTDTYSRUBE-BGPZULBFSA-N"	<http://www.wikidata.org/entity/Q1376658>	<http://www.wikidata.org/entity/Q10340132>	"Ocotea pulchella"^^<http://www.w3.org/2001/XMLSchema#string>
"NKPGPFRAHOCSPY-OAHLLOKOSA-N"	<http://www.wikidata.org/entity/Q105180699>	<http://www.wikidata.org/entity/Q10340132>	"Ocotea pulchella"^^<http://www.w3.org/2001/XMLSchema#string>
"RMMPYBATSFIVOC-QGZVFWFLSA-N"	<http://www.wikidata.org/entity/Q105240890>	<http://www.wikidata.org/entity/Q10340132>	"Ocotea pulchella"^^<http://www.w3.org/2001/XMLSchema#string>
"NOIDDJJSLONVDW-SFHVURJKSA-N"	<http://www.wikidata.org/entity/Q105182592>	<http://www.wikidata.org/entity/Q10340132>	"Ocotea pulchella"^^<http://www.w3.org/2001/XMLSchema#string>
"QBHRSPJCSJXYCI-UHFFFAOYSA-N"	<http://www.wikidata.org/entity/Q104195653>	<http://www.wikidata.org/entity/Q10340132>	"Ocotea pulchella"^^<http://www.w3.org/2001/XMLSchema#string>
"ZAUXXSQCVPKKPE-OAHLLOKOSA-N"	<http://www.wikidata.org/entity/Q105370163>	<http://www.wikidata.org/entity/Q10340132>	"Ocotea pulchella"^^<http://www.w3.org/2001/XMLSchema#string>
"WGVFEYQMUJAWIJ-ZWKOTPCHSA-N"	<http://www.wikidata.org/entity/Q105304968>	<http://www.wikidata.org/entity/Q10340132>	"Ocotea pulchella"^^<http://www.w3.org/2001/XMLSchema#string>
"AEDDIBAIWPIIBD-ZJKJAXBQSA-N"	<http://www.wikidata.org/entity/Q1074417>	<http://www.wikidata.org/entity/Q1043050>	"Polygala tenuifolia"^^<http://www.w3.org/2001/XMLSchema#string>
"GLXRAYJUKLGHEP-UHFFFAOYSA-N"	<http://www.wikidata.org/entity/Q82311455>	<http://www.wikidata.org/entity/Q1043050>	"Polygala tenuifolia"^^<http://www.w3.org/2001/XMLSchema#string>
"BEIREEVQRMGGTG-GEJZLGIWSA-N"	<http://www.wikidata.org/entity/Q105100587>	<http://www.wikidata.org/entity/Q1043050>	"Polygala tenuifolia"^^<http://www.w3.org/2001/XMLSchema#string>
"BEIREEVQRMGGTG-NBKBWZCNSA-N"	<http://www.wikidata.org/entity/Q104932981>	<http://www.wikidata.org/entity/Q1043050>	"Polygala tenuifolia"^^<http://www.w3.org/2001/XMLSchema#string>
"GAXCNXLJPQNOOP-AIIXUZBLSA-N"	<http://www.wikidata.org/entity/Q105005693>	<http://www.wikidata.org/entity/Q1043050>	"Polygala tenuifolia"^^<http://www.w3.org/2001/XMLSchema#string>
"AMEZBGPRIRXFEL-FLYJURCFSA-N"	<http://www.wikidata.org/entity/Q27279229>	<http://www.wikidata.org/entity/Q1043050>	"Polygala tenuifolia"^^<http://www.w3.org/2001/XMLSchema#string>
"BFDXHXPAVMQXHZ-UHFFFAOYSA-N"	<http://www.wikidata.org/entity/Q104934041>	<http://www.wikidata.org/entity/Q1043050>	"Polygala tenuifolia"^^<http://www.w3.org/2001/XMLSchema#string>
"CLZONBOPXUGYNY-UHFFFAOYSA-N"	<http://www.wikidata.org/entity/Q104964191>	<http://www.wikidata.org/entity/Q1043050>	"Polygala tenuifolia"^^<http://www.w3.org/2001/XMLSchema#string>
"APJYDQYYACXCRM-UHFFFAOYSA-N"	<http://www.wikidata.org/entity/Q409439>	<http://www.wikidata.org/entity/Q1043050>	"Polygala tenuifolia"^^<http://www.w3.org/2001/XMLSchema#string>
"CWOYLIJQLSNRRN-UHFFFAOYSA-N"	<http://www.wikidata.org/entity/Q104667271>	<http://www.wikidata.org/entity/Q1043050>	"Polygala tenuifolia"^^<http://www.w3.org/2001/XMLSchema#string>
"GIIJGJLVDMQDQS-UHFFFAOYSA-N"	<http://www.wikidata.org/entity/Q82732433>	<http://www.wikidata.org/entity/Q1043050>	"Polygala tenuifolia"^^<http://www.w3.org/2001/XMLSchema#string>
"AOKFVZWXVQTQOP-HQYHVVIXSA-N"	<http://www.wikidata.org/entity/Q104915742>	<http://www.wikidata.org/entity/Q1043050>	"Polygala tenuifolia"^^<http://www.w3.org/2001/XMLSchema#string>
"FHIJMQWMMZEFBL-OPSYHMPNSA-N"	<http://www.wikidata.org/entity/Q104995276>	<http://www.wikidata.org/entity/Q1043050>	"Polygala tenuifolia"^^<http://www.w3.org/2001/XMLSchema#string>
"DHHYXQWKYIOFAB-UHFFFAOYSA-N"	<http://www.wikidata.org/entity/Q104980160>	<http://www.wikidata.org/entity/Q1043050>	"Polygala tenuifolia"^^<http://www.w3.org/2001/XMLSchema#string>
"AIFRHYZBTHREPW-UHFFFAOYSA-N"	<http://www.wikidata.org/entity/Q414226>	<http://www.wikidata.org/entity/Q1043050>	"Polygala tenuifolia"^^<http://www.w3.org/2001/XMLSchema#string>
"BBUQNXDJRVCZTI-AOVTWVLSSA-N"	<http://www.wikidata.org/entity/Q104923075>	<http://www.wikidata.org/entity/Q1043050>	"Polygala tenuifolia"^^<http://www.w3.org/2001/XMLSchema#string>
"AJQAKIHZLZOMSV-UHFFFAOYSA-N"	<http://www.wikidata.org/entity/Q104913334>	<http://www.wikidata.org/entity/Q1043050>	"Polygala tenuifolia"^^<http://www.w3.org/2001/XMLSchema#string>
"FWBPZAVSTQBRKT-UHFFFAOYSA-N"	<http://www.wikidata.org/entity/Q83026621>	<http://www.wikidata.org/entity/Q1043050>	"Polygala tenuifolia"^^<http://www.w3.org/2001/XMLSchema#string>
"DBJLNNAUDGIUAE-YGIRLYIESA-N"	<http://www.wikidata.org/entity/Q104974504>	<http://www.wikidata.org/entity/Q1043050>	"Polygala tenuifolia"^^<http://www.w3.org/2001/XMLSchema#string>
"FTAGCSGVWJQDNN-IFPLRMGXSA-N"	<http://www.wikidata.org/entity/Q105000940>	<http://www.wikidata.org/entity/Q1043050>	"Polygala tenuifolia"^^<http://www.w3.org/2001/XMLSchema#string>
"CENRZIDATJANJW-YQSNEWHASA-N"	<http://www.wikidata.org/entity/Q105102371>	<http://www.wikidata.org/entity/Q1043050>	"Polygala tenuifolia"^^<http://www.w3.org/2001/XMLSchema#string>
"DBJLNNAUDGIUAE-UHFFFAOYSA-N"	<http://www.wikidata.org/entity/Q104974503>	<http://www.wikidata.org/entity/Q1043050>	"Polygala tenuifolia"^^<http://www.w3.org/2001/XMLSchema#string>
"FRNCTTUBAHKEBZ-UHFFFAOYSA-N"	<http://www.wikidata.org/entity/Q72489445>	<http://www.wikidata.org/entity/Q1043050>	"Polygala tenuifolia"^^<http://www.w3.org/2001/XMLSchema#string>
"DBJLNNAUDGIUAE-IXLYMIKQSA-N"	<http://www.wikidata.org/entity/Q104974496>	<http://www.wikidata.org/entity/Q1043050>	"Polygala tenuifolia"^^<http://www.w3.org/2001/XMLSchema#string>
"FYLQNKRJVPRLKX-UHFFFAOYSA-N"	<http://www.wikidata.org/entity/Q105004556>	<http://www.wikidata.org/entity/Q1043050>	"Polygala tenuifolia"^^<http://www.w3.org/2001/XMLSchema#string>
"BBUQNXDJRVCZTI-FNUXIAMKSA-N"	<http://www.wikidata.org/entity/Q27288522>	<http://www.wikidata.org/entity/Q1043050>	"Polygala tenuifolia"^^<http://www.w3.org/2001/XMLSchema#string>
"BBUQNXDJRVCZTI-UHFFFAOYSA-N"	<http://www.wikidata.org/entity/Q104923077>	<http://www.wikidata.org/entity/Q1043050>	"Polygala tenuifolia"^^<http://www.w3.org/2001/XMLSchema#string>
"GTRLQDJSEMBQNI-LYHRZCPZSA-N"	<http://www.wikidata.org/entity/Q105019326>	<http://www.wikidata.org/entity/Q1043050>	"Polygala tenuifolia"^^<http://www.w3.org/2001/XMLSchema#string>
"BBUQNXDJRVCZTI-WJPAUKSWSA-N"	<http://www.wikidata.org/entity/Q104923078>	<http://www.wikidata.org/entity/Q1043050>	"Polygala tenuifolia"^^<http://www.w3.org/2001/XMLSchema#string>
"FOOOHAFYCMYYBP-UHFFFAOYSA-N"	<http://www.wikidata.org/entity/Q104998873>	<http://www.wikidata.org/entity/Q1043050>	"Polygala tenuifolia"^^<http://www.w3.org/2001/XMLSchema#string>
"BZSRMEUSTLPXED-UHFFFAOYSA-N"	<http://www.wikidata.org/entity/Q104950674>	<http://www.wikidata.org/entity/Q1043050>	"Polygala tenuifolia"^^<http://www.w3.org/2001/XMLSchema#string>
"FLTBKCJDQMNPTA-UHFFFAOYSA-N"	<http://www.wikidata.org/entity/Q104997486>	<http://www.wikidata.org/entity/Q1043050>	"Polygala tenuifolia"^^<http://www.w3.org/2001/XMLSchema#string>
"CTPSYMVKWIMJIS-GPRNFGOXSA-N"	<http://www.wikidata.org/entity/Q104969976>	<http://www.wikidata.org/entity/Q1043050>	"Polygala tenuifolia"^^<http://www.w3.org/2001/XMLSchema#string>
"ABTYONUSOFOBNE-UHFFFAOYSA-N"	<http://www.wikidata.org/entity/Q104908870>	<http://www.wikidata.org/entity/Q1043050>	"Polygala tenuifolia"^^<http://www.w3.org/2001/XMLSchema#string>
"BMRWSZGEVSNEOM-UHFFFAOYSA-N"	<http://www.wikidata.org/entity/Q104938521>	<http://www.wikidata.org/entity/Q1043050>	"Polygala tenuifolia"^^<http://www.w3.org/2001/XMLSchema#string>
"BLXIZCDWQXDWQF-UHFFFAOYSA-N"	<http://www.wikidata.org/entity/Q82249107>	<http://www.wikidata.org/entity/Q1043050>	"Polygala tenuifolia"^^<http://www.w3.org/2001/XMLSchema#string>
"HDLNHPZHTNFCNP-JJEFWQELSA-N"	<http://www.wikidata.org/entity/Q27155030>	<http://www.wikidata.org/entity/Q1043050>	"Polygala tenuifolia"^^<http://www.w3.org/2001/XMLSchema#string>
"DRLFMBDRBRZALE-UHFFFAOYSA-N"	<http://www.wikidata.org/entity/Q180912>	<http://www.wikidata.org/entity/Q1043050>	"Polygala tenuifolia"^^<http://www.w3.org/2001/XMLSchema#string>
"ACDGKRITKJCDLI-QUVGRWIJSA-N"	<http://www.wikidata.org/entity/Q104909023>	<http://www.wikidata.org/entity/Q1043050>	"Polygala tenuifolia"^^<http://www.w3.org/2001/XMLSchema#string>
"ACDGKRITKJCDLI-CSJXZEEZSA-N"	<http://www.wikidata.org/entity/Q104909022>	<http://www.wikidata.org/entity/Q1043050>	"Polygala tenuifolia"^^<http://www.w3.org/2001/XMLSchema#string>
"HBYKIOIUVMDUIK-GUJRDUPISA-N"	<http://www.wikidata.org/entity/Q27277574>	<http://www.wikidata.org/entity/Q1043050>	"Polygala tenuifolia"^^<http://www.w3.org/2001/XMLSchema#string>
"MPCAJMNYNOGXPB-SLPGGIOYSA-N"	<http://www.wikidata.org/entity/Q4545703>	<http://www.wikidata.org/entity/Q1043050>	"Polygala tenuifolia"^^<http://www.w3.org/2001/XMLSchema#string>
"KVWTUWYHUKDWNS-LHJNYBJOSA-N"	<http://www.wikidata.org/entity/Q105146770>	<http://www.wikidata.org/entity/Q1043050>	"Polygala tenuifolia"^^<http://www.w3.org/2001/XMLSchema#string>
"LCUUDEGZJCYIRC-CQUWOCBCSA-N"	<http://www.wikidata.org/entity/Q105150003>	<http://www.wikidata.org/entity/Q1043050>	"Polygala tenuifolia"^^<http://www.w3.org/2001/XMLSchema#string>
"JXMFQSCZNDSWSX-UHFFFAOYSA-N"	<http://www.wikidata.org/entity/Q105136642>	<http://www.wikidata.org/entity/Q1043050>	"Polygala tenuifolia"^^<http://www.w3.org/2001/XMLSchema#string>
"KFUCYPGCMLPUMT-UHFFFAOYSA-N"	<http://www.wikidata.org/entity/Q27104974>	<http://www.wikidata.org/entity/Q1043050>	"Polygala tenuifolia"^^<http://www.w3.org/2001/XMLSchema#string>
"KDXFPEKLLFWHMN-UHFFFAOYSA-N"	<http://www.wikidata.org/entity/Q27089350>	<http://www.wikidata.org/entity/Q1043050>	"Polygala tenuifolia"^^<http://www.w3.org/2001/XMLSchema#string>
"KZJWDPNRJALLNS-FBZNIEFRSA-N"	<http://www.wikidata.org/entity/Q27262523>	<http://www.wikidata.org/entity/Q1043050>	"Polygala tenuifolia"^^<http://www.w3.org/2001/XMLSchema#string>
"LLMCZIBSELEBMK-UKHOTDCGSA-N"	<http://www.wikidata.org/entity/Q105153567>	<http://www.wikidata.org/entity/Q1043050>	"Polygala tenuifolia"^^<http://www.w3.org/2001/XMLSchema#string>
"LUHUIQDQHQSWAC-SKLOPANLSA-N"	<http://www.wikidata.org/entity/Q105157444>	<http://www.wikidata.org/entity/Q1043050>	"Polygala tenuifolia"^^<http://www.w3.org/2001/XMLSchema#string>
"LUHUIQDQHQSWAC-DEKJNTHCSA-N"	<http://www.wikidata.org/entity/Q105157443>	<http://www.wikidata.org/entity/Q1043050>	"Polygala tenuifolia"^^<http://www.w3.org/2001/XMLSchema#string>
"IUSXGFFUHTXSRD-UHFFFAOYSA-N"	<http://www.wikidata.org/entity/Q82231811>	<http://www.wikidata.org/entity/Q1043050>	"Polygala tenuifolia"^^<http://www.w3.org/2001/XMLSchema#string>
"JDGKZYSACWLQKT-RBRZPYPVSA-N"	<http://www.wikidata.org/entity/Q105125451>	<http://www.wikidata.org/entity/Q1043050>	"Polygala tenuifolia"^^<http://www.w3.org/2001/XMLSchema#string>
"INBSFHNHCNZEOY-PQSJUMPYSA-N"	<http://www.wikidata.org/entity/Q104403274>	<http://www.wikidata.org/entity/Q1043050>	"Polygala tenuifolia"^^<http://www.w3.org/2001/XMLSchema#string>
"IMOMQWSGISWIID-BMZTZIJHSA-N"	<http://www.wikidata.org/entity/Q105115821>	<http://www.wikidata.org/entity/Q1043050>	"Polygala tenuifolia"^^<http://www.w3.org/2001/XMLSchema#string>
"IMOMQWSGISWIID-BDGZMTBQSA-N"	<http://www.wikidata.org/entity/Q105115818>	<http://www.wikidata.org/entity/Q1043050>	"Polygala tenuifolia"^^<http://www.w3.org/2001/XMLSchema#string>
"IMBDWRYPYUQSAB-YVLPDZSJSA-N"	<http://www.wikidata.org/entity/Q105115580>	<http://www.wikidata.org/entity/Q1043050>	"Polygala tenuifolia"^^<http://www.w3.org/2001/XMLSchema#string>
"IMBDWRYPYUQSAB-UHFFFAOYSA-N"	<http://www.wikidata.org/entity/Q104399450>	<http://www.wikidata.org/entity/Q1043050>	"Polygala tenuifolia"^^<http://www.w3.org/2001/XMLSchema#string>
"IMBDWRYPYUQSAB-DBDVOFPDSA-N"	<http://www.wikidata.org/entity/Q105115577>	<http://www.wikidata.org/entity/Q1043050>	"Polygala tenuifolia"^^<http://www.w3.org/2001/XMLSchema#string>
"HWHWWIZOXZGLLK-WBEAGTLFSA-N"	<http://www.wikidata.org/entity/Q105034659>	<http://www.wikidata.org/entity/Q1043050>	"Polygala tenuifolia"^^<http://www.w3.org/2001/XMLSchema#string>
"LLJUCXMVRPAONX-UHFFFAOYSA-N"	<http://www.wikidata.org/entity/Q105153539>	<http://www.wikidata.org/entity/Q1043050>	"Polygala tenuifolia"^^<http://www.w3.org/2001/XMLSchema#string>
"LLJUCXMVRPAONX-AYATVRNWSA-N"	<http://www.wikidata.org/entity/Q105153537>	<http://www.wikidata.org/entity/Q1043050>	"Polygala tenuifolia"^^<http://www.w3.org/2001/XMLSchema#string>
"MEDZADGBRDMLGM-UHFFFAOYSA-N"	<http://www.wikidata.org/entity/Q105162168>	<http://www.wikidata.org/entity/Q1043050>	"Polygala tenuifolia"^^<http://www.w3.org/2001/XMLSchema#string>
"IIKQHCIQFLJHJU-UHFFFAOYSA-N"	<http://www.wikidata.org/entity/Q105113582>	<http://www.wikidata.org/entity/Q1043050>	"Polygala tenuifolia"^^<http://www.w3.org/2001/XMLSchema#string>
"LHOFSAMRRKVGMM-GKYWSENQSA-N"	<http://www.wikidata.org/entity/Q105151869>	<http://www.wikidata.org/entity/Q1043050>	"Polygala tenuifolia"^^<http://www.w3.org/2001/XMLSchema#string>
"LBBJNGFCXDOYMQ-UHFFFAOYSA-N"	<http://www.wikidata.org/entity/Q15411005>	<http://www.wikidata.org/entity/Q1043050>	"Polygala tenuifolia"^^<http://www.w3.org/2001/XMLSchema#string>
"IDZNVJWQZDSPIX-UHFFFAOYSA-N"	<http://www.wikidata.org/entity/Q82224686>	<http://www.wikidata.org/entity/Q1043050>	"Polygala tenuifolia"^^<http://www.w3.org/2001/XMLSchema#string>
"MLDGGHTUGFLZII-UHFFFAOYSA-N"	<http://www.wikidata.org/entity/Q82774669>	<http://www.wikidata.org/entity/Q1043050>	"Polygala tenuifolia"^^<http://www.w3.org/2001/XMLSchema#string>
"JUZGXATTXYZBGK-HBVDJMOISA-N"	<http://www.wikidata.org/entity/Q27107179>	<http://www.wikidata.org/entity/Q1043050>	"Polygala tenuifolia"^^<http://www.w3.org/2001/XMLSchema#string>
"JUZGXATTXYZBGK-UHFFFAOYSA-N"	<http://www.wikidata.org/entity/Q105135531>	<http://www.wikidata.org/entity/Q1043050>	"Polygala tenuifolia"^^<http://www.w3.org/2001/XMLSchema#string>
"QBYONIYJEIQPTM-WKGQSBGYSA-N"	<http://www.wikidata.org/entity/Q105218096>	<http://www.wikidata.org/entity/Q1043050>	"Polygala tenuifolia"^^<http://www.w3.org/2001/XMLSchema#string>
"SATMZMMKDDTOSQ-UHFFFAOYSA-N"	<http://www.wikidata.org/entity/Q104667287>	<http://www.wikidata.org/entity/Q1043050>	"Polygala tenuifolia"^^<http://www.w3.org/2001/XMLSchema#string>
"PSDBZYXVXTYMAQ-PITHAFQJSA-N"	<http://www.wikidata.org/entity/Q105214127>	<http://www.wikidata.org/entity/Q1043050>	"Polygala tenuifolia"^^<http://www.w3.org/2001/XMLSchema#string>
"PMGMZCFZCYRJAG-UHFFFAOYSA-N"	<http://www.wikidata.org/entity/Q105211445>	<http://www.wikidata.org/entity/Q1043050>	"Polygala tenuifolia"^^<http://www.w3.org/2001/XMLSchema#string>
"PSFDQSOCUJVVGF-UHFFFAOYSA-N"	<http://www.wikidata.org/entity/Q15411006>	<http://www.wikidata.org/entity/Q1043050>	"Polygala tenuifolia"^^<http://www.w3.org/2001/XMLSchema#string>
"PBKBHCJPMCMBCZ-GDLYOHBGSA-N"	<http://www.wikidata.org/entity/Q105205230>	<http://www.wikidata.org/entity/Q1043050>	"Polygala tenuifolia"^^<http://www.w3.org/2001/XMLSchema#string>
"RXRSNDCGNOOFLH-SADMDIKMSA-N"	<http://www.wikidata.org/entity/Q105247265>	<http://www.wikidata.org/entity/Q1043050>	"Polygala tenuifolia"^^<http://www.w3.org/2001/XMLSchema#string>
"QKNQBMVTXMAQBD-FAAANRTCSA-N"	<http://www.wikidata.org/entity/Q105223225>	<http://www.wikidata.org/entity/Q1043050>	"Polygala tenuifolia"^^<http://www.w3.org/2001/XMLSchema#string>
"SGQWQUYTTYVSBS-UHFFFAOYSA-N"	<http://www.wikidata.org/entity/Q82073940>	<http://www.wikidata.org/entity/Q1043050>	"Polygala tenuifolia"^^<http://www.w3.org/2001/XMLSchema#string>
"QPMDXYWECMAJNN-JYBLUTRZSA-N"	<http://www.wikidata.org/entity/Q105225478>	<http://www.wikidata.org/entity/Q1043050>	"Polygala tenuifolia"^^<http://www.w3.org/2001/XMLSchema#string>
"RJPARMWPLSCFEP-GHYLLPHPSA-N"	<http://www.wikidata.org/entity/Q105237648>	<http://www.wikidata.org/entity/Q1043050>	"Polygala tenuifolia"^^<http://www.w3.org/2001/XMLSchema#string>
