?structure_inchikey	?wd_chem	?source_wdx	?sourceName
"JOTPYRMNAYGVBN-TYQYQVCMSA-N"	<http://www.wikidata.org/entity/Q110185112>	<http://www.wikidata.org/entity/Q3274110>	"Nageia nagi"^^<http://www.w3.org/2001/XMLSchema#string>
"JOZKFWLRHCDGJA-UHFFFAOYSA-N"	<http://www.wikidata.org/entity/Q27138814>	<http://www.wikidata.org/entity/Q147388>	"Cryptomeria japonica"^^<http://www.w3.org/2001/XMLSchema#string>
"JOZKFWLRHCDGJA-UHFFFAOYSA-N"	<http://www.wikidata.org/entity/Q27138814>	<http://www.wikidata.org/entity/Q15612952>	"Cryptocarya agathophylla"^^<http://www.w3.org/2001/XMLSchema#string>
"JOZKFWLRHCDGJA-UHFFFAOYSA-N"	<http://www.wikidata.org/entity/Q27138814>	<http://www.wikidata.org/entity/Q36071>	"Pistacia vera"^^<http://www.w3.org/2001/XMLSchema#string>
"JPQOSMXPPUCWDZ-SSDOTTSWSA-N"	<http://www.wikidata.org/entity/Q105133079>	<http://www.wikidata.org/entity/Q1331299>	"Nauclea diderrichii"^^<http://www.w3.org/2001/XMLSchema#string>
"JPUKWEQWGBDDQB-QSOFNFLRSA-N"	<http://www.wikidata.org/entity/Q4811191>	<http://www.wikidata.org/entity/Q162822>	"Eucalyptus camaldulensis"^^<http://www.w3.org/2001/XMLSchema#string>
"JPUKWEQWGBDDQB-QSOFNFLRSA-N"	<http://www.wikidata.org/entity/Q4811191>	<http://www.wikidata.org/entity/Q1788810>	"Pistacia atlantica"^^<http://www.w3.org/2001/XMLSchema#string>
"JQEZXXRPUSQBOK-LMSLJVMLSA-N"	<http://www.wikidata.org/entity/Q105133458>	<http://www.wikidata.org/entity/Q3274110>	"Nageia nagi"^^<http://www.w3.org/2001/XMLSchema#string>
"JQEZXXRPUSQBOK-XZBNMAPWSA-N"	<http://www.wikidata.org/entity/Q115970567>	<http://www.wikidata.org/entity/Q3274110>	"Nageia nagi"^^<http://www.w3.org/2001/XMLSchema#string>
"JQRWWSPNQHLXDY-GVDBMIGSSA-N"	<http://www.wikidata.org/entity/Q27124130>	<http://www.wikidata.org/entity/Q147388>	"Cryptomeria japonica"^^<http://www.w3.org/2001/XMLSchema#string>
"JSUJHPSAVAWXEN-GSVZXUNASA-N"	<http://www.wikidata.org/entity/Q105134572>	<http://www.wikidata.org/entity/Q5110439>	"Pterogyne nitens"^^<http://www.w3.org/2001/XMLSchema#string>
"JTAOIOJXOYUGRH-DLBZAZTESA-N"	<http://www.wikidata.org/entity/Q105134684>	<http://www.wikidata.org/entity/Q147388>	"Cryptomeria japonica"^^<http://www.w3.org/2001/XMLSchema#string>
"JTAOIOJXOYUGRH-IAGOWNOFSA-N"	<http://www.wikidata.org/entity/Q104401615>	<http://www.wikidata.org/entity/Q147388>	"Cryptomeria japonica"^^<http://www.w3.org/2001/XMLSchema#string>
"JTGDLRQPWQUGEM-HJPZGGFYSA-N"	<http://www.wikidata.org/entity/Q105134765>	<http://www.wikidata.org/entity/Q1247582>	"Swietenia mahagoni"^^<http://www.w3.org/2001/XMLSchema#string>
"JTGDLRQPWQUGEM-PEMQBJAISA-N"	<http://www.wikidata.org/entity/Q105134766>	<http://www.wikidata.org/entity/Q1247582>	"Swietenia mahagoni"^^<http://www.w3.org/2001/XMLSchema#string>
"JUOLTTLEQHQQED-UHFFFAOYSA-N"	<http://www.wikidata.org/entity/Q105135342>	<http://www.wikidata.org/entity/Q234126>	"Aegle marmelos"^^<http://www.w3.org/2001/XMLSchema#string>
"JUOLTTLEQHQQED-XNWCZRBMSA-N"	<http://www.wikidata.org/entity/Q105135343>	<http://www.wikidata.org/entity/Q234126>	"Aegle marmelos"^^<http://www.w3.org/2001/XMLSchema#string>
"JUQLHLPTRRDMFC-RJAWFJQISA-N"	<http://www.wikidata.org/entity/Q105135366>	<http://www.wikidata.org/entity/Q1247582>	"Swietenia mahagoni"^^<http://www.w3.org/2001/XMLSchema#string>
"JUQLHLPTRRDMFC-UHFFFAOYSA-N"	<http://www.wikidata.org/entity/Q105135367>	<http://www.wikidata.org/entity/Q1247582>	"Swietenia mahagoni"^^<http://www.w3.org/2001/XMLSchema#string>
"JUXJIYPXDYCRKZ-UHFFFAOYSA-N"	<http://www.wikidata.org/entity/Q105135499>	<http://www.wikidata.org/entity/Q1331299>	"Nauclea diderrichii"^^<http://www.w3.org/2001/XMLSchema#string>
"JVBCTBWKMWXQQO-VWLOTQADSA-N"	<http://www.wikidata.org/entity/Q105135557>	<http://www.wikidata.org/entity/Q147388>	"Cryptomeria japonica"^^<http://www.w3.org/2001/XMLSchema#string>
"JVGVDSSUAVXRDY-UHFFFAOYSA-N"	<http://www.wikidata.org/entity/Q26385943>	<http://www.wikidata.org/entity/Q2385259>	"Pterocarpus marsupium"^^<http://www.w3.org/2001/XMLSchema#string>
"JVIXPWIEOVZVJC-BQYQJAHWSA-N"	<http://www.wikidata.org/entity/Q27108009>	<http://www.wikidata.org/entity/Q1137001>	"Pinus coulteri"^^<http://www.w3.org/2001/XMLSchema#string>
"JVIXPWIEOVZVJC-BQYQJAHWSA-N"	<http://www.wikidata.org/entity/Q27108009>	<http://www.wikidata.org/entity/Q261309>	"Pinus monticola"^^<http://www.w3.org/2001/XMLSchema#string>
"JVIXPWIEOVZVJC-UHFFFAOYSA-N"	<http://www.wikidata.org/entity/Q27188684>	<http://www.wikidata.org/entity/Q261309>	"Pinus monticola"^^<http://www.w3.org/2001/XMLSchema#string>
"JVNBUTMHGUDQKH-LPRGFTSCSA-N"	<http://www.wikidata.org/entity/Q105135849>	<http://www.wikidata.org/entity/Q2065540>	"Taxus brevifolia"^^<http://www.w3.org/2001/XMLSchema#string>
"JWIXCXBFPMKPIN-CRVDFBCUSA-N"	<http://www.wikidata.org/entity/Q105136181>	<http://www.wikidata.org/entity/Q234126>	"Aegle marmelos"^^<http://www.w3.org/2001/XMLSchema#string>
"JXSVIVRDWWRQRT-GWDMTMLYSA-N"	<http://www.wikidata.org/entity/Q105136768>	<http://www.wikidata.org/entity/Q909828>	"Shorea robusta"^^<http://www.w3.org/2001/XMLSchema#string>
"JXSVIVRDWWRQRT-UYDOISQJSA-N"	<http://www.wikidata.org/entity/Q15478109>	<http://www.wikidata.org/entity/Q909828>	"Shorea robusta"^^<http://www.w3.org/2001/XMLSchema#string>
"JYDIJMBUETWWMG-XVMDAHJBSA-N"	<http://www.wikidata.org/entity/Q115949799>	<http://www.wikidata.org/entity/Q156907>	"Fraxinus excelsior"^^<http://www.w3.org/2001/XMLSchema#string>
"JYESOAFLKFHYHP-SFHVURJKSA-N"	<http://www.wikidata.org/entity/Q82991742>	<http://www.wikidata.org/entity/Q15471793>	"Lonchocarpus costaricensis"^^<http://www.w3.org/2001/XMLSchema#string>
"JYKHAJGLEVKEAA-UHFFFAOYSA-N"	<http://www.wikidata.org/entity/Q27103810>	<http://www.wikidata.org/entity/Q3266951>	"Handroanthus impetiginosus"^^<http://www.w3.org/2001/XMLSchema#string>
"JYOFALADCIRECO-UHFFFAOYSA-N"	<http://www.wikidata.org/entity/Q110197866>	<http://www.wikidata.org/entity/Q33482>	"Platycladus orientalis"^^<http://www.w3.org/2001/XMLSchema#string>
"JZWZFNOVWZEQMF-YCHYOCTRSA-N"	<http://www.wikidata.org/entity/Q105137698>	<http://www.wikidata.org/entity/Q3266951>	"Handroanthus impetiginosus"^^<http://www.w3.org/2001/XMLSchema#string>
"JZYNFCPCWFSNOL-AQPRZTTHSA-N"	<http://www.wikidata.org/entity/Q105137712>	<http://www.wikidata.org/entity/Q147388>	"Cryptomeria japonica"^^<http://www.w3.org/2001/XMLSchema#string>
"JZYNFCPCWFSNOL-LXBJXQDPSA-N"	<http://www.wikidata.org/entity/Q105137713>	<http://www.wikidata.org/entity/Q147388>	"Cryptomeria japonica"^^<http://www.w3.org/2001/XMLSchema#string>
"JZYNFCPCWFSNOL-XXOXUEAOSA-N"	<http://www.wikidata.org/entity/Q105137715>	<http://www.wikidata.org/entity/Q147388>	"Cryptomeria japonica"^^<http://www.w3.org/2001/XMLSchema#string>
"KAESVJOAVNADME-UHFFFAOYSA-N"	<http://www.wikidata.org/entity/Q242627>	<http://www.wikidata.org/entity/Q36071>	"Pistacia vera"^^<http://www.w3.org/2001/XMLSchema#string>
"KBDUCUDIASUHFM-UHFFFAOYSA-N"	<http://www.wikidata.org/entity/Q105138127>	<http://www.wikidata.org/entity/Q147388>	"Cryptomeria japonica"^^<http://www.w3.org/2001/XMLSchema#string>
"KBPHJBAIARWVSC-RTIVXWJOSA-N"	<http://www.wikidata.org/entity/Q104392842>	<http://www.wikidata.org/entity/Q36071>	"Pistacia vera"^^<http://www.w3.org/2001/XMLSchema#string>
"KBZMDBAMUVCKBO-HJWRWDBZSA-N"	<http://www.wikidata.org/entity/Q76422786>	<http://www.wikidata.org/entity/Q7170711>	"Persoonia elliptica"^^<http://www.w3.org/2001/XMLSchema#string>
"KBZMDBAMUVCKBO-UHFFFAOYSA-N"	<http://www.wikidata.org/entity/Q105138633>	<http://www.wikidata.org/entity/Q7170711>	"Persoonia elliptica"^^<http://www.w3.org/2001/XMLSchema#string>
"KCUBNAQHLWZMCB-TYNCELHUSA-N"	<http://www.wikidata.org/entity/Q105138941>	<http://www.wikidata.org/entity/Q147388>	"Cryptomeria japonica"^^<http://www.w3.org/2001/XMLSchema#string>
"KCVQSKNIJWXQDJ-SZGSEPTJSA-N"	<http://www.wikidata.org/entity/Q105138977>	<http://www.wikidata.org/entity/Q3274110>	"Nageia nagi"^^<http://www.w3.org/2001/XMLSchema#string>
"KCXNWOIFSVEZCW-PPXRBBFJSA-N"	<http://www.wikidata.org/entity/Q105138996>	<http://www.wikidata.org/entity/Q1247582>	"Swietenia mahagoni"^^<http://www.w3.org/2001/XMLSchema#string>
"KCXNWOIFSVEZCW-UHFFFAOYSA-N"	<http://www.wikidata.org/entity/Q105138997>	<http://www.wikidata.org/entity/Q1247582>	"Swietenia mahagoni"^^<http://www.w3.org/2001/XMLSchema#string>
"KCXNWOIFSVEZCW-ZOHPHGJASA-N"	<http://www.wikidata.org/entity/Q105138999>	<http://www.wikidata.org/entity/Q1247582>	"Swietenia mahagoni"^^<http://www.w3.org/2001/XMLSchema#string>
"KDIQXRIWYFCIKU-CMJOXMDJSA-N"	<http://www.wikidata.org/entity/Q105139156>	<http://www.wikidata.org/entity/Q482510>	"Eucalyptus grandis"^^<http://www.w3.org/2001/XMLSchema#string>
"KDIQXRIWYFCIKU-NPMXOYFQSA-N"	<http://www.wikidata.org/entity/Q125027879>	<http://www.wikidata.org/entity/Q482510>	"Eucalyptus grandis"^^<http://www.w3.org/2001/XMLSchema#string>
"KDORDIOOUCRJPK-UHFFFAOYSA-N"	<http://www.wikidata.org/entity/Q110079408>	<http://www.wikidata.org/entity/Q3274110>	"Nageia nagi"^^<http://www.w3.org/2001/XMLSchema#string>
"KEMQGTRYUADPNZ-UHFFFAOYSA-N"	<http://www.wikidata.org/entity/Q902204>	<http://www.wikidata.org/entity/Q36071>	"Pistacia vera"^^<http://www.w3.org/2001/XMLSchema#string>
"KEQVPNIOSICVBG-HOIFWPIMSA-N"	<http://www.wikidata.org/entity/Q105140144>	<http://www.wikidata.org/entity/Q147388>	"Cryptomeria japonica"^^<http://www.w3.org/2001/XMLSchema#string>
"KEXSMNABMQFSDY-DEIJXFBXSA-N"	<http://www.wikidata.org/entity/Q105140248>	<http://www.wikidata.org/entity/Q3274110>	"Nageia nagi"^^<http://www.w3.org/2001/XMLSchema#string>
"KFVUFODCZDRVSS-UHFFFAOYSA-N"	<http://www.wikidata.org/entity/Q105140578>	<http://www.wikidata.org/entity/Q15388741>	"Ceriops decandra"^^<http://www.w3.org/2001/XMLSchema#string>
"KFVUFODCZDRVSS-XGBBNYNSSA-N"	<http://www.wikidata.org/entity/Q27236439>	<http://www.wikidata.org/entity/Q15388741>	"Ceriops decandra"^^<http://www.w3.org/2001/XMLSchema#string>
"KFYISTOZYAKAPV-UHFFFAOYSA-N"	<http://www.wikidata.org/entity/Q67879717>	<http://www.wikidata.org/entity/Q147388>	"Cryptomeria japonica"^^<http://www.w3.org/2001/XMLSchema#string>
"KGACAZODSZLMAB-VQTJNVASSA-N"	<http://www.wikidata.org/entity/Q105140647>	<http://www.wikidata.org/entity/Q147388>	"Cryptomeria japonica"^^<http://www.w3.org/2001/XMLSchema#string>
"KGEKLUUHTZCSIP-UHFFFAOYSA-N"	<http://www.wikidata.org/entity/Q780165>	<http://www.wikidata.org/entity/Q147388>	"Cryptomeria japonica"^^<http://www.w3.org/2001/XMLSchema#string>
"KGEKLUUHTZCSIP-UHFFFAOYSA-N"	<http://www.wikidata.org/entity/Q780165>	<http://www.wikidata.org/entity/Q161360>	"Chamaecyparis lawsoniana"^^<http://www.w3.org/2001/XMLSchema#string>
"KGEKLUUHTZCSIP-UHFFFAOYSA-N"	<http://www.wikidata.org/entity/Q780165>	<http://www.wikidata.org/entity/Q261309>	"Pinus monticola"^^<http://www.w3.org/2001/XMLSchema#string>
"KGEKLUUHTZCSIP-UHFFFAOYSA-N"	<http://www.wikidata.org/entity/Q780165>	<http://www.wikidata.org/entity/Q36071>	"Pistacia vera"^^<http://www.w3.org/2001/XMLSchema#string>
"KGHSLXLLBHRMML-VKISENBKSA-N"	<http://www.wikidata.org/entity/Q104396226>	<http://www.wikidata.org/entity/Q2137116>	"Eucalyptus viminalis"^^<http://www.w3.org/2001/XMLSchema#string>
"KGRQMZNGTGLLGV-GJKYVBSNSA-N"	<http://www.wikidata.org/entity/Q105140950>	<http://www.wikidata.org/entity/Q482510>	"Eucalyptus grandis"^^<http://www.w3.org/2001/XMLSchema#string>
"KGRQMZNGTGLLGV-OLJPZDALSA-N"	<http://www.wikidata.org/entity/Q125027883>	<http://www.wikidata.org/entity/Q482510>	"Eucalyptus grandis"^^<http://www.w3.org/2001/XMLSchema#string>
"KICUTMUDQMLBSF-CYDBUDFLSA-N"	<http://www.wikidata.org/entity/Q105141451>	<http://www.wikidata.org/entity/Q162822>	"Eucalyptus camaldulensis"^^<http://www.w3.org/2001/XMLSchema#string>
"KIYJRYWOZVDCRC-GLYOJDOWSA-N"	<http://www.wikidata.org/entity/Q105141733>	<http://www.wikidata.org/entity/Q156907>	"Fraxinus excelsior"^^<http://www.w3.org/2001/XMLSchema#string>
"KIYJRYWOZVDCRC-UHFFFAOYSA-N"	<http://www.wikidata.org/entity/Q105141734>	<http://www.wikidata.org/entity/Q156907>	"Fraxinus excelsior"^^<http://www.w3.org/2001/XMLSchema#string>
"KIYJRYWOZVDCRC-VYUFMQCESA-N"	<http://www.wikidata.org/entity/Q105141735>	<http://www.wikidata.org/entity/Q156907>	"Fraxinus excelsior"^^<http://www.w3.org/2001/XMLSchema#string>
"KJDXYWIMMJVFLH-JIIJFUIFSA-N"	<http://www.wikidata.org/entity/Q105141799>	<http://www.wikidata.org/entity/Q234126>	"Aegle marmelos"^^<http://www.w3.org/2001/XMLSchema#string>
"KJDXYWIMMJVFLH-JLHYYAGUSA-N"	<http://www.wikidata.org/entity/Q104402013>	<http://www.wikidata.org/entity/Q234126>	"Aegle marmelos"^^<http://www.w3.org/2001/XMLSchema#string>
"KJXSIXMJHKAJOD-LSDHHAIUSA-N"	<http://www.wikidata.org/entity/Q422305>	<http://www.wikidata.org/entity/Q12700996>	"Intsia bijuga"^^<http://www.w3.org/2001/XMLSchema#string>
"KLAGFFXRUOBTMA-DOEMEAPXSA-N"	<http://www.wikidata.org/entity/Q105142473>	<http://www.wikidata.org/entity/Q147388>	"Cryptomeria japonica"^^<http://www.w3.org/2001/XMLSchema#string>
"KLAGFFXRUOBTMA-UHFFFAOYSA-N"	<http://www.wikidata.org/entity/Q105142477>	<http://www.wikidata.org/entity/Q147388>	"Cryptomeria japonica"^^<http://www.w3.org/2001/XMLSchema#string>
"KLZJDQVTNOMAKU-UHFFFAOYSA-N"	<http://www.wikidata.org/entity/Q82036134>	<http://www.wikidata.org/entity/Q234126>	"Aegle marmelos"^^<http://www.w3.org/2001/XMLSchema#string>
"KMOUJOKENFFTPU-QNDFHXLGSA-N"	<http://www.wikidata.org/entity/Q2858304>	<http://www.wikidata.org/entity/Q147388>	"Cryptomeria japonica"^^<http://www.w3.org/2001/XMLSchema#string>
"KMOUJOKENFFTPU-RQXATKFSSA-N"	<http://www.wikidata.org/entity/Q83123988>	<http://www.wikidata.org/entity/Q147388>	"Cryptomeria japonica"^^<http://www.w3.org/2001/XMLSchema#string>
"KMRMUZKLFIEVAO-UHFFFAOYSA-N"	<http://www.wikidata.org/entity/Q104253270>	<http://www.wikidata.org/entity/Q36071>	"Pistacia vera"^^<http://www.w3.org/2001/XMLSchema#string>
"KNFQFMAXIWUYSL-AZUAARDMSA-N"	<http://www.wikidata.org/entity/Q105143398>	<http://www.wikidata.org/entity/Q147388>	"Cryptomeria japonica"^^<http://www.w3.org/2001/XMLSchema#string>
"KNJNBKINYHZUGC-UHFFFAOYSA-N"	<http://www.wikidata.org/entity/Q7254529>	<http://www.wikidata.org/entity/Q2385259>	"Pterocarpus marsupium"^^<http://www.w3.org/2001/XMLSchema#string>
"KNRXBOCDMJMJJX-NLNPXBQKSA-N"	<http://www.wikidata.org/entity/Q105143538>	<http://www.wikidata.org/entity/Q147388>	"Cryptomeria japonica"^^<http://www.w3.org/2001/XMLSchema#string>
"KOAPDMKKECXPHX-UHFFFAOYSA-N"	<http://www.wikidata.org/entity/Q83087901>	<http://www.wikidata.org/entity/Q5434925>	"Myristica maingayi"^^<http://www.w3.org/2001/XMLSchema#string>
"KONGRWVLXLWGDV-ARSDKDGVSA-N"	<http://www.wikidata.org/entity/Q105143891>	<http://www.wikidata.org/entity/Q147388>	"Cryptomeria japonica"^^<http://www.w3.org/2001/XMLSchema#string>
"KONGRWVLXLWGDV-BYGOPZEFSA-N"	<http://www.wikidata.org/entity/Q726875>	<http://www.wikidata.org/entity/Q147388>	"Cryptomeria japonica"^^<http://www.w3.org/2001/XMLSchema#string>
"KONGRWVLXLWGDV-QLKXBERHSA-N"	<http://www.wikidata.org/entity/Q105143894>	<http://www.wikidata.org/entity/Q147388>	"Cryptomeria japonica"^^<http://www.w3.org/2001/XMLSchema#string>
"KOTXAHKUCAQPQA-AAUVPWARSA-N"	<http://www.wikidata.org/entity/Q6130186>	<http://www.wikidata.org/entity/Q2065540>	"Taxus brevifolia"^^<http://www.w3.org/2001/XMLSchema#string>
"KPDZBOPXDVHHMX-MZXLOQKJSA-N"	<http://www.wikidata.org/entity/Q105144137>	<http://www.wikidata.org/entity/Q3266951>	"Handroanthus impetiginosus"^^<http://www.w3.org/2001/XMLSchema#string>
"KPQMCAKZRXOZLB-KOIHBYQTSA-N"	<http://www.wikidata.org/entity/Q22911785>	<http://www.wikidata.org/entity/Q3274110>	"Nageia nagi"^^<http://www.w3.org/2001/XMLSchema#string>
"KQAZVFVOEIRWHN-UHFFFAOYSA-N"	<http://www.wikidata.org/entity/Q27121796>	<http://www.wikidata.org/entity/Q162822>	"Eucalyptus camaldulensis"^^<http://www.w3.org/2001/XMLSchema#string>
"KQAZVFVOEIRWHN-YHMJZVADSA-N"	<http://www.wikidata.org/entity/Q104249272>	<http://www.wikidata.org/entity/Q161360>	"Chamaecyparis lawsoniana"^^<http://www.w3.org/2001/XMLSchema#string>
"KQAZVFVOEIRWHN-YHMJZVADSA-N"	<http://www.wikidata.org/entity/Q104249272>	<http://www.wikidata.org/entity/Q33482>	"Platycladus orientalis"^^<http://www.w3.org/2001/XMLSchema#string>
"KQJNENMKRYMNJO-HDEPKMHESA-N"	<http://www.wikidata.org/entity/Q105144583>	<http://www.wikidata.org/entity/Q1247582>	"Swietenia mahagoni"^^<http://www.w3.org/2001/XMLSchema#string>
"KQJNENMKRYMNJO-JCUCJHCYSA-N"	<http://www.wikidata.org/entity/Q105144584>	<http://www.wikidata.org/entity/Q1247582>	"Swietenia mahagoni"^^<http://www.w3.org/2001/XMLSchema#string>
"KSEBMYQBYZTDHS-HWKANZROSA-N"	<http://www.wikidata.org/entity/Q417362>	<http://www.wikidata.org/entity/Q147388>	"Cryptomeria japonica"^^<http://www.w3.org/2001/XMLSchema#string>
"KSEBMYQBYZTDHS-HWKANZROSA-N"	<http://www.wikidata.org/entity/Q417362>	<http://www.wikidata.org/entity/Q33482>	"Platycladus orientalis"^^<http://www.w3.org/2001/XMLSchema#string>
"KSEBMYQBYZTDHS-HYXAFXHYSA-N"	<http://www.wikidata.org/entity/Q27145764>	<http://www.wikidata.org/entity/Q33482>	"Platycladus orientalis"^^<http://www.w3.org/2001/XMLSchema#string>
"KSEBMYQBYZTDHS-UHFFFAOYSA-N"	<http://www.wikidata.org/entity/Q51617501>	<http://www.wikidata.org/entity/Q147388>	"Cryptomeria japonica"^^<http://www.w3.org/2001/XMLSchema#string>
"KSEBMYQBYZTDHS-UHFFFAOYSA-N"	<http://www.wikidata.org/entity/Q51617501>	<http://www.wikidata.org/entity/Q162822>	"Eucalyptus camaldulensis"^^<http://www.w3.org/2001/XMLSchema#string>
"KSEBMYQBYZTDHS-UHFFFAOYSA-N"	<http://www.wikidata.org/entity/Q51617501>	<http://www.wikidata.org/entity/Q5110439>	"Pterogyne nitens"^^<http://www.w3.org/2001/XMLSchema#string>
"KSMGXOJIWMFMLJ-HZLHTTAUSA-N"	<http://www.wikidata.org/entity/Q104396482>	<http://www.wikidata.org/entity/Q1247582>	"Swietenia mahagoni"^^<http://www.w3.org/2001/XMLSchema#string>
"KSTZCKLHDQOIJZ-RISCZKNCSA-N"	<http://www.wikidata.org/entity/Q105145590>	<http://www.wikidata.org/entity/Q3266951>	"Handroanthus impetiginosus"^^<http://www.w3.org/2001/XMLSchema#string>
"KSYDDINMVMFLLB-JOCHJYFZSA-N"	<http://www.wikidata.org/entity/Q105145652>	<http://www.wikidata.org/entity/Q15471793>	"Lonchocarpus costaricensis"^^<http://www.w3.org/2001/XMLSchema#string>
"KULNKVVPOHFAHL-ZYFLPPHXSA-N"	<http://www.wikidata.org/entity/Q105146216>	<http://www.wikidata.org/entity/Q1247582>	"Swietenia mahagoni"^^<http://www.w3.org/2001/XMLSchema#string>
"KVTOPOITUALWOF-AZUAARDMSA-N"	<http://www.wikidata.org/entity/Q105146724>	<http://www.wikidata.org/entity/Q147388>	"Cryptomeria japonica"^^<http://www.w3.org/2001/XMLSchema#string>
"KVTOPOITUALWOF-UYAOXDASSA-N"	<http://www.wikidata.org/entity/Q104402770>	<http://www.wikidata.org/entity/Q147388>	"Cryptomeria japonica"^^<http://www.w3.org/2001/XMLSchema#string>
"KWDDOLPNMJRDQX-OHDFGLQGSA-N"	<http://www.wikidata.org/entity/Q105146869>	<http://www.wikidata.org/entity/Q1247582>	"Swietenia mahagoni"^^<http://www.w3.org/2001/XMLSchema#string>
"KWFJIXPIFLVMPM-UHFFFAOYSA-N"	<http://www.wikidata.org/entity/Q29529955>	<http://www.wikidata.org/entity/Q147388>	"Cryptomeria japonica"^^<http://www.w3.org/2001/XMLSchema#string>
"KWLOAKAXMOYBRK-DBNVPYPFSA-N"	<http://www.wikidata.org/entity/Q105147009>	<http://www.wikidata.org/entity/Q162822>	"Eucalyptus camaldulensis"^^<http://www.w3.org/2001/XMLSchema#string>
"KXSDPILWMGFJMM-IVZWLZJFSA-N"	<http://www.wikidata.org/entity/Q104253169>	<http://www.wikidata.org/entity/Q162822>	"Eucalyptus camaldulensis"^^<http://www.w3.org/2001/XMLSchema#string>
"KXSDPILWMGFJMM-XMCUXHSSSA-N"	<http://www.wikidata.org/entity/Q104253392>	<http://www.wikidata.org/entity/Q147388>	"Cryptomeria japonica"^^<http://www.w3.org/2001/XMLSchema#string>
"KYBLAIAGFNCVHL-PMVHANJISA-N"	<http://www.wikidata.org/entity/Q27136451>	<http://www.wikidata.org/entity/Q234126>	"Aegle marmelos"^^<http://www.w3.org/2001/XMLSchema#string>
"KYLKKZSVPLUGCC-CMKODMSKSA-N"	<http://www.wikidata.org/entity/Q7434119>	<http://www.wikidata.org/entity/Q147388>	"Cryptomeria japonica"^^<http://www.w3.org/2001/XMLSchema#string>
"KYLKKZSVPLUGCC-GGPKGHCWSA-N"	<http://www.wikidata.org/entity/Q105147773>	<http://www.wikidata.org/entity/Q147388>	"Cryptomeria japonica"^^<http://www.w3.org/2001/XMLSchema#string>
"KYTKOCVFNCZSSC-XBJHOTNWSA-N"	<http://www.wikidata.org/entity/Q105147946>	<http://www.wikidata.org/entity/Q261309>	"Pinus monticola"^^<http://www.w3.org/2001/XMLSchema#string>
"KYVUMEGNMQDSHO-ISEXSMSQSA-N"	<http://www.wikidata.org/entity/Q104401989>	<http://www.wikidata.org/entity/Q156907>	"Fraxinus excelsior"^^<http://www.w3.org/2001/XMLSchema#string>
"KYVUMEGNMQDSHO-PVCIXGPPSA-N"	<http://www.wikidata.org/entity/Q105147978>	<http://www.wikidata.org/entity/Q156907>	"Fraxinus excelsior"^^<http://www.w3.org/2001/XMLSchema#string>
"KYVUMEGNMQDSHO-UHFFFAOYSA-N"	<http://www.wikidata.org/entity/Q105147980>	<http://www.wikidata.org/entity/Q156907>	"Fraxinus excelsior"^^<http://www.w3.org/2001/XMLSchema#string>
"KZJWDPNRJALLNS-UHFFFAOYSA-N"	<http://www.wikidata.org/entity/Q63409374>	<http://www.wikidata.org/entity/Q15492648>	"Erythrina chiriquensis"^^<http://www.w3.org/2001/XMLSchema#string>
"KZJWDPNRJALLNS-UHFFFAOYSA-N"	<http://www.wikidata.org/entity/Q63409374>	<http://www.wikidata.org/entity/Q2065540>	"Taxus brevifolia"^^<http://www.w3.org/2001/XMLSchema#string>
"KZJWDPNRJALLNS-UHFFFAOYSA-N"	<http://www.wikidata.org/entity/Q63409374>	<http://www.wikidata.org/entity/Q3274110>	"Nageia nagi"^^<http://www.w3.org/2001/XMLSchema#string>
"KZJWDPNRJALLNS-VJSFXXLFSA-N"	<http://www.wikidata.org/entity/Q121802>	<http://www.wikidata.org/entity/Q1331299>	"Nauclea diderrichii"^^<http://www.w3.org/2001/XMLSchema#string>
"KZJWDPNRJALLNS-VJSFXXLFSA-N"	<http://www.wikidata.org/entity/Q121802>	<http://www.wikidata.org/entity/Q15347916>	"Quercus oblongata"^^<http://www.w3.org/2001/XMLSchema#string>
"KZJWDPNRJALLNS-VJSFXXLFSA-N"	<http://www.wikidata.org/entity/Q121802>	<http://www.wikidata.org/entity/Q15388741>	"Ceriops decandra"^^<http://www.w3.org/2001/XMLSchema#string>
"KZJWDPNRJALLNS-VJSFXXLFSA-N"	<http://www.wikidata.org/entity/Q121802>	<http://www.wikidata.org/entity/Q15612952>	"Cryptocarya agathophylla"^^<http://www.w3.org/2001/XMLSchema#string>
"KZJWDPNRJALLNS-VJSFXXLFSA-N"	<http://www.wikidata.org/entity/Q121802>	<http://www.wikidata.org/entity/Q162822>	"Eucalyptus camaldulensis"^^<http://www.w3.org/2001/XMLSchema#string>
"KZJWDPNRJALLNS-VJSFXXLFSA-N"	<http://www.wikidata.org/entity/Q121802>	<http://www.wikidata.org/entity/Q234126>	"Aegle marmelos"^^<http://www.w3.org/2001/XMLSchema#string>
"KZJWDPNRJALLNS-VJSFXXLFSA-N"	<http://www.wikidata.org/entity/Q121802>	<http://www.wikidata.org/entity/Q2385259>	"Pterocarpus marsupium"^^<http://www.w3.org/2001/XMLSchema#string>
"KZJWDPNRJALLNS-VJSFXXLFSA-N"	<http://www.wikidata.org/entity/Q121802>	<http://www.wikidata.org/entity/Q3274110>	"Nageia nagi"^^<http://www.w3.org/2001/XMLSchema#string>
